REP,COL,ROW,PLOT,FAMILY,DAM,SIRE,TYPE,CLONE,SEX,STC.Y0,HT,HCL,CLS,LIG,ASH,CDIA,FORM,STN,SDIA,SA,LFW,LA,LFL,LFWT,LFP,SLA,SPAD1,RUST
2,7,170,1817,317,9882-41,9882-34,progeny,11X-317-158,F,2,356,18.98317088,40.21016725,25.61744403,1.31305136,34.2,41.70832169,26,8.884615385,17.66360469,0.13,16.02,8.89,2.14,19.63,123.2307692,57.6,0.06
2,7,172,1819,317,9882-41,9882-34,progeny,10X-317-045,M,0,402,18.79331528,42.7012084,24.48292894,1.5243169,29.9,45.55035658,24,9.75,20.24756465,0.1488,20.3,9.89,2.63,21.6,136.4247312,53.4,0.1
2,7,173,1820,317,9882-41,9882-34,progeny,11X-317-174,M,1,384,18.80484343,42.42068502,25.35485843,1.433541202,21.8,54.42677451,22,9.318181818,16.5483393,0.1608,21.92,10.64,2.55,23.15,136.318408,54.6,0.16
2,7,175,1822,317,9882-41,9882-34,progeny,11X-317-068,F,0,333,18.60157435,40.87745398,26.03860613,1.595929753,20.9,55.56174132,12,10.25,11.05055216,0.1937,24.72,11.39,2.79,24.27,127.620031,50.1,0.18
2,7,178,1825,317,9882-41,9882-34,progeny,11X-317-277,F,1,374,18.39477995,40.5307751,25.5352848,1.557338185,39.5,37.65541436,26,9.307692308,19.91769742,0.141,23.1,11.36,2.48,24.76,163.8297872,51,0.001
2,7,180,1827,317,9882-41,9882-34,progeny,11X-317-029,M,1,327,19.01076416,41.04309291,25.2587275,1.440701214,37.2,39.32964266,26,9,18.23694535,0.1194,16.7,9.71,2.15,20.28,139.8659966,54.1,0.11
2,7,187,1834,317,9882-41,9882-34,progeny,10X-317-137,F,2,340,19.6619222,42.10070744,24.40882229,0.978157229,36.9,39.55726028,20,8.35,12.52710071,0.134,17.12,10.08,2.11,21.24,127.761194,47.5,0.03
2,7,188,1835,82,94006,94001,progeny,12X-082-023,F,2,307,19.19538401,40.80766144,25.79360767,1.315751213,36.8,39.63362286,38,8.473684211,23.38915731,0.1176,14.19,9.16,1.86,19.45,120.6632653,51.4,NA
2,7,189,1836,317,9882-41,9882-34,progeny,10X-317-141,F,2,356,18.84965886,40.75568128,25.83294883,1.326021947,29.7,45.7425757,28,8.142857143,17.18451182,0.1047,15.28,11.6,1.68,22.45,145.9407832,47.8,0.13
2,7,190,1837,82,94006,94001,progeny,12X-082-031,F,2,375,18.63487049,41.69001063,25.5608885,1.333403616,44.7,34.28926331,32,9.125,24.04889176,0.1482,22.2,11.81,2.43,24.32,149.7975709,48.7,NA
2,7,193,1840,317,9882-41,9882-34,progeny,11X-317-197,M,1,324,18.92998019,41.3964041,25.25813053,1.052431579,36.1,40.17511598,24,9.5,18.78672407,0.1656,22.26,10.3,2.62,22.39,134.4202899,52.3,0.2
2,7,196,1843,317,9882-41,9882-34,progeny,10X-317-163,F,2,281,19.92484848,40.34388674,25.40207184,1.366304488,33.3,42.46834535,23,7.434782609,10.81493271,0.1169,14.12,8.52,2.01,18.55,120.7869974,52.3,0.1
2,7,197,1844,317,9882-41,9882-34,progeny,10X-317-169,F,1,323,18.81647755,38.34061326,26.66265417,1.620585557,26.1,49.42658199,20,9.05,14.45918019,0.1706,20.32,10.18,2.51,22.08,119.109027,57.6,0.01
2,7,201,1848,317,9882-41,9882-34,progeny,11X-317-145,M,2,312,18.60425378,39.75828919,25.48839351,1.808189425,19.3,57.65792337,12,8.25,6.82511004,0.1224,18.27,10.36,2.32,21.41,149.2647059,48,0.22
2,7,202,1849,317,9882-41,9882-34,progeny,11X-317-100,F,1,309,18.47325022,40.14180944,25.89363998,1.658198207,35.9,40.33209171,39,7.974358974,21.85763089,0.1075,15.11,8.83,2.17,19.18,140.5581395,65.3,0.1
2,7,203,1850,317,9882-41,9882-34,progeny,10X-317-065,M,2,371,18.4296546,39.65680651,25.85455019,1.922221191,33.7,42.12779925,32,9.21875,23.60121481,0.0932,15.02,9.33,2.04,18.98,161.1587983,44.4,0.08
2,7,205,1852,317,9882-41,9882-34,progeny,11X-317-086,M,2,362,18.78056866,40.50599753,25.57798588,1.671787116,34.5,41.4598975,23,9.043478261,15.97499864,0.1268,18.92,11.49,2.15,23,149.2113565,59.9,0.11
2,7,208,1855,317,9882-41,9882-34,progeny,10X-317-189,F,1,261,18.34762817,38.05755261,27.43652838,1.953678246,28.8,46.62333253,26,8.538461538,15.64513141,0.1262,16.06,9.21,2.08,19.99,127.2583201,42,0.19
2,7,209,1856,82,94006,94001,progeny,12X-082-001,F,1,313,17.51606707,37.44628564,28.10398443,2.325201342,35.7,40.49008712,33,8.696969697,21.37068403,0.1185,14.4,8.79,1.94,19.29,121.5189873,32,NA
2,7,210,1857,317,9882-41,9882-34,progeny,11X-317-057,F,1,329,19.07229193,39.77890162,26.53230551,2.004122246,28.6,46.82260884,29,8.517241379,17.67931266,0.1481,20.13,11.76,2.14,24.67,135.9216745,53.4,0.03
2,7,211,1858,82,94006,94001,progeny,12X-082-063,F,2,330,17.57579542,39.65051336,27.16448082,2.120163774,29.5,45.93605982,30,8.5,19.14015324,0.1202,16.15,9.88,2.06,20.82,134.359401,59.6,NA
2,7,212,1859,82,94006,94001,progeny,12X-082-088,F,2,328,17.50603701,41.17440048,25.72839067,1.784782696,35,41.05121019,33,8.060606061,18.48827277,0.0847,10.14,7.44,1.76,15.65,119.716647,41.4,NA
2,7,215,1862,317,9882-41,9882-34,progeny,10X-317-105,M,1,338,19.65930901,39.45778176,25.85902772,1.506041815,26.8,48.67596178,23,9.347826087,16.92533042,0.1252,16.12,9.19,2.09,20.04,128.7539936,54.8,0
2,7,217,1864,317,9882-41,9882-34,progeny,10X-317-058,F,2,293,19.58269058,39.36965317,26.04811444,1.51738053,21.6,54.6762711,9,9.666666667,7.060729489,0.1038,13.96,8.92,1.95,19.03,134.4894027,66.7,0.14
2,7,220,1867,317,9882-41,9882-34,progeny,10X-317-114,F,1,363,18.80837333,39.06979737,26.56436124,1.810439015,35.7,40.49008712,25,8.84,17.55364895,0.1386,17.93,8.87,2.47,19.81,129.3650794,53.4,0.01
2,7,221,1868,82,94006,94001,progeny,12X-082-106,M,2,325,17.82324397,39.02609631,27.11168246,1.99676496,45.8,33.64385194,28,9.857142857,23.7347325,0.1353,18.68,9.82,2.29,21.05,138.0635625,58.8,NA
2,7,222,1869,317,9882-41,9882-34,progeny,10X-317-187,F,1,347,18.57074855,38.82999276,26.53426985,1.773654129,32.6,43.07512126,30,9.266666667,22.9650423,0.1244,17.05,8.52,2.49,18.61,137.0578778,57.8,0.001
2,7,223,1870,317,9882-41,9882-34,progeny,10X-317-122,F,2,353,19.95817841,42.24404899,24.40958913,0.953424447,32.4,43.25105396,26,8.807692308,17.16094987,0.1101,13.48,10.09,1.69,20.1,122.4341508,46.5,0.18
2,7,224,1871,317,9882-41,9882-34,progeny,10X-317-121,M,1,371,19.05243691,39.72953547,26.17345743,1.390122768,18.8,58.33380167,17,9.764705882,13.96437935,0.1331,17.42,10.01,2.12,21.3,130.8790383,50.9,0.15
2,7,225,1872,82,94006,94001,progeny,12X-082-058,F,1,382,19.19958723,41.08767173,25.09347151,1.183368183,38.1,38.65980825,29,10,26.12234291,0.1573,19.42,11.08,2.33,22.75,123.4583598,48.5,NA
2,7,230,1877,317,9882-41,9882-34,progeny,10X-317-054,F,1,203,18.3285201,40.27740028,25.6988877,1.557239468,13.4,66.26814661,4,9,2.576105976,0.0982,11.88,8.42,1.72,16.35,120.9775967,57.7,0.03
2,7,232,1879,317,9882-41,9882-34,progeny,11X-317-270,M,2,235,19.42541863,40.1407608,25.79638257,1.265358894,10.6,70.82390838,5,7.8,2.489712178,0.1257,16.39,8.51,2.3,19.26,130.389817,44.9,0.08
2,7,233,1880,82,94006,94001,progeny,12X-082-066,M,1,279,17.53250874,38.88425163,27.25100958,1.916487883,40.2,37.1697301,18,9.888888889,15.51946771,0.1672,20.35,9.91,2.55,21.57,121.7105263,50.5,NA
2,7,234,1881,82,94006,94001,progeny,12X-082-051,F,1,260,18.44095793,38.60953722,26.48207241,1.743092832,27.6,47.83878784,7,10.57142857,6.39314105,0.1222,15.07,8.88,2.12,19.09,123.3224223,60.9,NA
2,7,236,1883,317,9882-41,9882-34,progeny,10X-317-104,F,2,243,18.9597651,38.71844759,26.52804119,1.944426341,35,41.05121019,10,8,5.262167695,0.098,12.7,8.86,1.76,16.8,129.5918367,41.1,0.005
2,7,237,1884,317,9882-41,9882-34,progeny,11X-317-059,F,2,272,19.06922599,39.28511698,26.42514426,1.768835813,25.6,49.97326771,5,10,4.209734156,0.1361,14.97,8.13,2.3,17.21,109.9926525,53.9,0.02
2,7,238,1885,317,9882-41,9882-34,progeny,11X-317-009,M,1,271,18.25780591,38.95775309,26.79265656,1.95345121,23.4,52.48595458,11,8.363636364,6.44026494,0.1266,15.38,8.63,2.18,19.16,121.4849921,53.9,0.04
2,7,239,1886,82,94006,94001,progeny,12X-082-078,F,2,274,17.53423326,38.58775025,27.41516374,1.882591634,31,44.51540184,12,8.25,6.87223393,0.1949,21.76,11.21,2.53,22.9,111.6469985,56.1,NA
2,7,246,1893,317,9882-41,9882-34,progeny,10X-317-109,F,2,303,19.08868286,39.96861849,25.93216376,1.470376366,30.6,44.88743476,22,9.954545455,18.04059581,0.1495,19.81,10.1,2.42,22.01,132.5083612,58,0.01
2,7,247,1894,317,9882-41,9882-34,progeny,10X-317-156,F,2,297,18.69970295,37.34653562,27.24865317,1.554301528,30.1,45.35939437,28,7.464285714,13.43816258,0.1046,11.85,9.13,1.61,18.94,113.2887189,67.8,0.03
2,7,251,1898,317,9882-41,9882-34,progeny,11X-317-201,M,2,324,19.70214295,37.16501133,26.78630823,1.81214081,37.2,39.32964266,25,9.4,19.42289658,0.1338,15.73,9.6,2.03,20.36,117.5635277,48.3,0.06
2,7,258,1905,317,9882-41,9882-34,progeny,10X-317-078,M,1,345,18.27326884,39.14725582,27.28115203,1.665981381,22,54.1788224,11,8.545454545,7.367034773,0.1107,16.62,9.91,2.18,20.35,150.1355014,53.8,0.25
2,7,259,1906,317,9882-41,9882-34,progeny,11X-317-107,M,1,280,19.00489467,39.45949279,25.96113814,1.72271476,31.6,43.96642538,27,7.592592593,13.04546349,0.1307,17.74,9.41,2.41,20.41,135.7306809,61.3,0.22
2,7,260,1907,317,9882-41,9882-34,progeny,10X-317-083,F,1,313,18.2400324,38.9504153,27.22498868,1.882981332,35.7,40.49008712,24,7.916666667,13.05331748,0.1094,12.53,8.71,1.81,16.57,114.5338208,38.9,0.28
2,7,261,1908,317,9882-41,9882-34,progeny,10X-317-097,F,2,314,18.11196694,41.12617982,26.05743776,1.524970876,35.4,40.72900863,21,8.714285714,14.67909167,0.2091,22.12,10.69,2.54,23.37,105.7867049,51.6,0.1
2,7,262,1909,317,9882-41,9882-34,progeny,11X-317-013,F,2,333,19.39679391,40.36716967,26.72805027,1.539145898,31.9,43.69596092,21,8.047619048,11.66316273,0.1571,19.47,10.6,2.21,22.92,123.9338001,42.6,0.28
2,7,264,1911,317,9882-41,9882-34,progeny,11X-317-275,F,2,293,19.35155311,41.20924125,26.67449001,1.448617787,26.7,48.78215074,11,7.909090909,5.804092428,0.1483,18.46,9.9,2.28,22.74,124.4774107,54.2,0.07
2,7,270,1917,317,9882-41,9882-34,progeny,11X-317-157,F,1,282,19.17313142,39.53408575,25.85428359,1.343767301,28.5,46.92273745,25,8.08,14.07433509,0.1256,16.35,10.31,2.06,21.66,130.1751592,45.6,0.02
2,7,273,1920,317,9882-41,9882-34,progeny,11X-317-218,M,2,299,19.37145478,40.55708501,26.01325597,1.259328146,24.2,51.55171613,16,8.875,10.58716724,0.1306,15.68,8.68,2.23,19.19,120.0612557,59,0
2,7,275,1922,317,9882-41,9882-34,progeny,10X-317-151,M,1,289,18.4675479,38.88240328,26.83838211,1.498795609,23.5,52.36787108,25,7.6,11.96946801,0.144,12.82,8.14,1.93,17.96,89.02777778,53.4,0.07
2,8,1,1923,317,9882-41,9882-34,progeny,10X-317-168,F,2,277,18.7895584,39.5027189,26.73896205,1.522872805,26,49.53521226,9,9.333333333,6.723008279,0.095,11.23,8.62,1.54,18.3,118.2105263,NA,0.14
2,8,2,1924,82,94006,94001,progeny,12X-082-015,F,2,316,18.0481426,41.5433737,26.25655156,1.363136397,31,44.51540184,16,10.0625,13.84656962,0.1596,18.03,9.85,2.23,21.25,112.9699248,44.4,NA
2,8,3,1925,317,9882-41,9882-34,progeny,10X-317-165,M,2,290,19.03639746,39.75472775,26.48205307,1.494363295,32.8,42.90033661,18,8.333333333,10.69712299,0.0844,10.88,7.03,1.91,15.62,128.9099526,45.3,0.19
2,8,5,1927,317,9882-41,9882-34,progeny,10X-317-020,M,1,306,19.35747436,40.73514488,25.53936201,1.414007364,42.5,35.6472006,29,9.655172414,23.89181213,0.1214,13.84,9.02,1.88,19.45,114.0032949,50.8,0.11
2,8,6,1928,82,94006,94001,progeny,12X-082-021,F,2,396,18.50201089,39.12838149,27.21598598,1.641610494,31.6,43.96642538,24,8.833333333,16.36769773,0.1303,17.29,10.42,2.04,21.66,132.6937836,53.6,NA
2,8,7,1929,317,9882-41,9882-34,progeny,10X-317-026,F,1,314,19.64101317,41.09827085,25.3398238,1.268104373,26.4,49.10279692,21,9.666666667,16.92533042,0.0947,14.28,8.45,2.18,18.76,150.7919747,54,0.15
2,8,8,1930,317,9882-41,9882-34,progeny,11X-317-130,M,2,398,18.54266605,39.98832932,26.08801357,1.548704231,31.6,43.96642538,21,9.047619048,15.15818455,0.0852,13.67,8.61,1.98,18.61,160.4460094,57.3,0.2
2,8,10,1932,317,9882-41,9882-34,progeny,11X-317-027,M,2,376,18.7735795,39.45861985,26.99265269,1.536232264,36.4,39.94154788,25,9.84,20.53030799,0.1207,15.66,10.29,1.9,21.24,129.7431649,61.9,0.06
2,8,14,1936,317,9882-41,9882-34,progeny,11X-317-152,F,2,369,17.68000763,39.54438063,27.72218869,1.528361992,30,45.45471886,23,8.913043478,15.24457835,0.1362,16.79,10.92,1.99,22.48,123.2745962,44.6,0.09
2,8,16,1938,317,9882-41,9882-34,progeny,10X-317-132,F,2,287,17.93331004,38.46626406,27.93855052,2.011875094,35.1,40.97026698,26,8.730769231,17.56935692,0.1364,20.13,11.54,2.27,24.55,147.5806452,37.5,0.18
2,8,17,1939,317,9882-41,9882-34,progeny,11X-317-116,M,2,375,18.52697989,39.57301944,26.15700349,1.655638738,50.8,30.96375653,33,8.060606061,18.75530814,0.128,17.12,10.38,2.05,21.93,133.75,56,0.05
2,8,18,1940,317,9882-41,9882-34,progeny,11X-317-123,M,1,378,17.68760209,40.11182882,27.8298732,1.719696024,29.7,45.7425757,30,8.933333333,21.31570615,0.1649,23.34,12.35,2.37,25.08,141.5403275,31.8,0.01
2,8,21,1943,317,9882-41,9882-34,progeny,10X-317-021,F,2,344,18.65891109,39.32277705,26.95885116,1.513387195,25,50.64105449,17,9.941176471,15.40165798,0.1519,22.76,10.07,2.72,22.68,149.835418,52.3,0.08
2,8,22,1944,317,9882-41,9882-34,progeny,10X-317-193,M,2,357,17.99274978,38.66442506,28.32202499,1.774889306,23.2,52.72324693,8,9.125,5.631304832,0.1089,13.24,8.06,2.09,17.44,121.5794307,52.9,0.12
2,8,26,1948,317,9882-41,9882-34,progeny,11X-317-265,F,2,380,17.60790137,37.67395453,28.26589164,2.425700944,38.5,38.36824774,25,9.16,18.68462231,0.1228,15.71,10.19,1.94,20.79,127.9315961,52.2,0.21
2,8,27,1949,317,9882-41,9882-34,progeny,11X-317-063,M,2,338,17.63501642,37.97173222,28.070882,2.036380636,33.8,42.04335545,28,9.071428571,19.65066205,0.0857,14.32,9.07,1.95,19.21,167.0945158,54.4,0.25
2,8,28,1950,317,9882-41,9882-34,progeny,11X-317-186,F,2,330,17.28008403,38.50197128,28.14889129,1.866104377,30,45.45471886,14,8.928571429,9.762499171,0.1208,15.03,10.35,1.8,22.07,124.4205298,57.8,0.14
2,8,30,1952,317,9882-41,9882-34,progeny,11X-317-167,F,2,339,17.90630296,39.21378946,27.53527956,1.889457551,36.5,39.86419357,17,9.058823529,12.67632636,0.166,21.33,10.57,2.37,23.3,128.4939759,53.8,0.1
2,8,31,1953,317,9882-41,9882-34,progeny,10X-317-124,M,2,309,18.43986525,39.93562455,26.51736862,1.705818086,32.5,43.1629436,21,9.333333333,16.28915791,0.1099,13.32,8.46,1.96,18.17,121.2010919,61.2,0.14
2,8,32,1954,317,9882-41,9882-34,progeny,10X-317-202,M,2,248,17.4533018,38.65041179,28.16554201,1.96457215,27.5,47.94224412,7,6.428571429,2.379756435,0.0794,10.16,9.15,1.39,17.96,127.9596977,57.6,0.05
2,8,35,1957,317,9882-41,9882-34,progeny,11X-317-198,M,2,360,18.02193095,39.79596883,27.18375202,2.093422338,58.5,27.52066921,18,10.5,17.61648081,0.1631,17.6,10.5,2.05,22.08,107.9092581,59,0.13
2,8,37,1959,317,9882-41,9882-34,progeny,11X-317-125,M,2,350,18.10220091,41.09094681,26.64344922,1.705397486,38.5,38.36824774,19,10,16.44623754,0.1246,15.46,8.37,2.16,18.73,124.0770465,55.7,0.06
2,8,40,1962,317,9882-41,9882-34,progeny,10X-317-066,M,2,331,17.95662431,40.74471174,26.71839867,1.6816811,32.5,43.1629436,15,7.933333333,8.31736655,0.1704,19.5,10.95,2.22,23.24,114.4366197,50.2,0.05
2,8,41,1963,317,9882-41,9882-34,progeny,10X-317-001,F,1,327,17.46789243,39.55516003,27.44137289,1.556906985,37.7,38.95512568,26,9.115384615,18.84170194,0.1016,15.36,8.72,2.2,17.89,151.1811024,55.2,0.11
2,8,42,1964,317,9882-41,9882-34,progeny,11X-317-099,F,0,350,17.89833933,40.00391997,27.09990135,1.668077689,26.8,48.67596178,18,9.166666667,13.1711272,0.135,17.64,10.78,2.03,22.36,130.6666667,42.5,0.005
2,8,45,1967,317,9882-41,9882-34,progeny,11X-317-241,M,1,348,17.91370424,40.78399681,27.21788257,1.795305467,32,43.60639549,20,9,13.80729971,0.1211,16.49,9.26,2.17,19.87,136.1684558,52.6,0.13
2,8,47,1969,317,9882-41,9882-34,progeny,10X-317-091,F,2,356,18.43598537,41.39630591,26.07656561,1.764328087,45,34.11109446,32,8.78125,21.0408168,0.137,16.21,9.77,1.97,20.9,118.3211679,55,0.01
2,8,49,1971,317,9882-41,9882-34,progeny,11X-317-238,M,2,366,18.27516382,40.06539217,26.02744112,1.876691177,28,47.42832497,26,10.03846154,22.81581665,0.1382,19.05,9.49,2.43,20.59,137.8437048,50,0.06
2,8,50,1972,317,9882-41,9882-34,progeny,10X-317-118,F,1,365,18.90200456,39.92022899,25.98372115,1.763673733,20,56.72839695,11,8.090909091,6.196791509,0.1626,21.25,11.3,2.26,24.35,130.6888069,53.9,0
2,8,52,1974,317,9882-41,9882-34,progeny,10X-317-070,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,0.05
2,8,56,1978,317,9882-41,9882-34,progeny,10X-317-136,F,1,303,18.61534024,38.69543036,26.59524085,1.780099776,32.5,43.1629436,16,9.375,11.81238838,0.1236,14.41,8.71,1.98,18.62,116.5857605,55.4,0.03
2,8,57,1979,317,9882-41,9882-34,progeny,11X-317-050,F,0,335,18.19553862,38.31787391,27.49382931,2.171809279,24.1,51.66719787,9,9.222222222,6.463826885,0.1241,14.62,9.31,1.97,19.55,117.8082192,51.2,0.001
2,8,58,1980,82,94006,94001,progeny,12X-082-096,M,2,347,18.37659942,41.06128545,25.54898659,1.793702594,40.4,37.03292661,36,8.222222222,20.46747614,0.1107,11.87,9.16,1.63,18.73,107.2267389,41.7,NA
2,8,60,1982,82,94006,94001,progeny,12X-082-010,F,2,330,18.24430369,39.00973695,27.14282804,1.920365507,54,29.44231398,39,9.897435897,31.9028734,0.1258,17.4,9.73,2.44,19.65,138.3147854,41.3,NA
2,8,61,1983,317,9882-41,9882-34,progeny,11X-317-278,M,0,336,17.96656339,37.80003817,26.90311748,2.825230724,33.2,42.55417954,16,7.25,7.461282552,0.0983,13.68,8.87,1.93,18.97,139.1658189,54.8,0.04
2,8,62,1984,82,94006,94001,progeny,12X-082-095,F,2,378,18.44672021,41.08097467,26.34366516,1.386238237,39.4,37.72568165,30,9.7,25.61183411,0.1377,20.57,9,2.92,20.44,149.382716,60.4,NA
2,8,68,1990,317,9882-41,9882-34,progeny,10X-317-162,M,1,268,18.97448897,40.47438144,26.22314857,1.258514376,26.5,48.99556736,10,9.9,8.144578954,0.1878,24.99,9.53,3.12,21.85,133.0670927,57.2,0
2,8,69,1991,317,9882-41,9882-34,progeny,10X-317-200,M,2,325,18.42224365,39.2861376,26.80482704,1.69108715,38.5,38.36824774,24,7.75,13.0847334,0.1289,17.06,10.28,2.16,21.55,132.3506594,54.3,0
2,8,72,1994,317,9882-41,9882-34,progeny,11X-317-128,M,1,348,19.16381039,38.78916401,26.643444,1.602573967,36.8,39.63362286,26,8.807692308,17.42798525,0.136,19.23,9.8,2.47,21.32,141.3970588,61.3,0.12
2,8,74,1996,317,9882-41,9882-34,progeny,11X-317-141,M,2,336,18.97675788,39.80188946,26.39267334,1.632582112,23.3,52.60441295,14,8.5,8.772897485,0.1027,13.34,8.67,2.01,18.18,129.8928919,52.8,0.08
2,8,75,1997,317,9882-41,9882-34,progeny,10X-317-040,F,1,317,17.98041975,40.72226562,25.9758292,1.786410369,30.4,45.07529007,22,8.545454545,13.22610507,0.1072,14.98,10.4,1.8,21.76,139.738806,51,0.07
2,8,77,1999,317,9882-41,9882-34,progeny,10X-317-081,F,2,346,18.48274482,42.00699808,25.52158777,1.585613371,56,28.55882118,32,8.625,20.89159115,0.157,19.05,10.61,2.27,22.36,121.3375796,58.2,0.03
2,8,79,2001,82,94006,94001,progeny,12X-082-110,F,2,327,17.40742934,40.9682385,26.56742674,1.68947174,30,45.45471886,18,7.888888889,10.14734427,0.1008,12.5,8.53,1.85,18.01,124.0079365,56.4,NA
2,8,80,2002,317,9882-41,9882-34,progeny,11X-317-011,F,2,331,18.96596925,40.35717636,25.84527844,1.861737546,35.4,40.72900863,17,8.647058824,10.79922475,0.1575,18.63,10.62,2.22,22.51,118.2857143,57.2,0.09
2,8,81,2003,317,9882-41,9882-34,progeny,10X-317-048,F,2,302,17.54463892,39.27887413,27.19939168,1.997200897,17.4,60.27941717,7,10,5.796238446,0.1037,12.14,7.37,1.99,15.97,117.0684667,55.6,0.01
2,8,83,2005,317,9882-41,9882-34,progeny,11X-317-127,F,1,338,19.58041535,42.57099033,24.90656025,1.712874746,34.5,41.4598975,20,10.05,17.42798525,0.1395,17.98,10.8,2.06,22.52,128.8888889,52.9,0.02
2,8,84,2006,317,9882-41,9882-34,progeny,11X-317-244,F,2,334,19.15470106,42.29850273,25.56920043,1.607710184,25.5,50.08366976,19,8.736842105,12.39358302,0.1495,20.15,11.93,2.16,24.42,134.7826087,38.9,0.06
2,8,85,2007,82,94006,94001,progeny,12X-082-060,F,2,359,18.40108399,43.44543355,25.09686333,1.282588103,35.5,40.64910974,20,10.2,17.73429053,0.1435,17.44,9.44,2.45,19.83,121.533101,52.5,NA
2,8,86,2008,317,9882-41,9882-34,progeny,11X-317-004,M,1,332,17.80480092,40.15342441,26.59165918,2.071842064,36,40.25347686,17,9.470588235,13.57953425,0.1148,14.61,9.4,1.9,19.66,127.2648084,51.5,0.13
2,8,87,2009,317,9882-41,9882-34,progeny,10X-317-039,M,1,351,17.29317384,39.4321174,27.30224283,2.1332933,27.7,47.73566877,18,8.722222222,12.11869366,0.1341,16.39,9.65,2.22,20.13,122.2222222,42.9,0.15
2,8,88,2010,317,9882-41,9882-34,progeny,10X-317-120,M,1,385,17.82754437,38.41465292,27.43125583,2.150756962,33.8,42.04335545,18,10.72222222,18.0877197,0.1433,19.61,10.12,2.51,21.87,136.8457781,56.9,0.15
2,8,89,2011,317,9882-41,9882-34,progeny,11X-317-092,F,1,385,17.72139951,40.52281958,26.65304819,1.651553653,37,39.48114333,30,9.2,22.54092729,0.1245,16.13,9.49,2.29,19.87,129.5582329,53.4,0.08
2,8,91,2013,317,9882-41,9882-34,progeny,11X-317-120,F,2,359,18.46040075,40.01011261,26.15713174,1.628780007,27.5,47.94224412,19,7.947368421,11.00342827,0.1462,17.02,9.65,2.28,20.3,116.4158687,53,0.07
2,8,97,2019,82,94006,94001,progeny,12X-082-100,F,2,318,18.40571745,39.940015,26.32520003,1.620225717,31.6,43.96642538,18,9.5,14.42776426,0.1476,17.82,10.23,2.22,21.72,120.7317073,49.2,NA
2,8,99,2021,317,9882-41,9882-34,progeny,10X-317-140,F,0,380,18.68799612,41.31562913,26.04192804,1.351576912,45,34.11109446,31,8.741935484,20.80519735,0.1501,17.76,9.67,2.2,21.06,118.3211193,44,0.01
2,8,100,2022,82,94006,94001,progeny,12X-082-074,F,2,374,18.32916993,41.94423875,25.8361356,1.444751917,43.5,35.01853129,36,8.861111111,25.15630317,0.1261,17.92,8.78,2.57,19.34,142.109437,44.7,NA
2,8,101,2023,317,9882-41,9882-34,progeny,10X-317-057,F,2,340,18.3487483,40.26207779,26.10858061,1.576235891,26.2,49.3183033,12,8.25,6.935065783,0.1113,16.32,10.48,2.01,20.76,146.6307278,60.8,0.2
2,8,103,2025,317,9882-41,9882-34,progeny,11X-317-021,F,2,340,19.89638361,41.66830322,24.76007607,1.326027696,34.7,41.29562446,27,9.444444444,21.0408168,0.1193,13.79,9.43,1.91,19.11,115.5909472,47.3,0.15
2,8,104,2026,317,9882-41,9882-34,progeny,10X-317-149,F,2,352,19.17111906,40.41103587,25.41716843,1.692638698,45.5,33.81773947,29,8.862068966,19.6271001,0.1249,16.76,10.03,2.1,20.61,134.1873499,53.9,0.01
2,8,105,2027,317,9882-41,9882-34,progeny,11X-317-026,M,2,251,19.86143203,39.78389781,26.40465316,1.490040731,38,38.73328318,22,8,12.04800783,0.0711,11.05,7.44,1.84,15.83,155.4149086,56,0.11
2,8,106,2028,317,9882-41,9882-34,progeny,11X-317-108,M,1,356,18.81960747,39.71478227,26.0396048,1.471098293,40.6,36.89698358,25,9.56,19.67422399,0.1257,16.13,10.93,1.91,21.54,128.3214002,51.2,0.15
2,8,107,2029,317,9882-41,9882-34,progeny,11X-317-134,F,2,349,17.57922321,41.77077031,26.20902524,1.737576214,29.5,45.93605982,18,8.777777778,11.74955652,0.1048,14.11,9.08,1.9,19.35,134.6374046,49.3,0.24
2,8,109,2031,317,9882-41,9882-34,progeny,11X-317-055,F,2,344,18.64583928,41.78525907,25.33155372,1.769103538,33.2,42.55417954,20,9.05,14.05077314,0.1493,16.54,9.47,2.14,20.27,110.7836571,56.1,0.09
2,8,112,2034,317,9882-41,9882-34,progeny,10X-317-067,F,1,336,18.32012988,41.58131543,25.53305953,1.486422429,30,45.45471886,21,9.761904762,17.1923658,0.1378,17.34,10.37,2.2,21.71,125.8345428,51,0.21
2,8,114,2036,317,9882-41,9882-34,progeny,11X-317-003,F,1,366,18.08138686,41.52260575,25.92692751,1.785982868,28.4,47.02319437,24,9,17.29446756,0.1246,16.53,9.94,2.14,20.97,132.6645265,50.6,0.01
2,8,115,2037,317,9882-41,9882-34,progeny,10X-317-201,F,2,343,19.3549044,40.57146949,26.37773914,1.606617942,41,36.62765261,18,8.555555556,11.49822911,0.161,22.41,11.5,2.44,23.35,139.1925466,45.3,0
2,8,118,2040,317,9882-41,9882-34,progeny,11X-317-262,F,2,374,18.32172271,42.55134293,25.67225277,1.56841731,45.4,33.87605439,20,9.35,15.9514367,0.1251,16.58,10.92,2.05,22.46,132.5339728,34.8,0.05
